index,Column1,Name,Nic_year,Position,Strengths,Weaknesses,player_x,join_slug,player_id,player_y,position,WAR,strengths_processed,weaknesses_processed,combined_text,top_bigrams,similar_1_name,similar_1_score,similar_2_name,similar_2_score,similar_3_name,similar_3_score,similar_4_name,similar_4_score,similar_5_name,similar_5_score,join_slug_1,WAR_1,join_slug_2,WAR_2,join_slug_3,WAR_3,join_slug_4,WAR_4,join_slug_5,WAR_5,max_similarity,prediction
0,0.0,DWAYNE HASKINS,2019,QB,"Special arm talent long levered  but has an efficient load and fire release with the ball exploding off his hand unforced velocity to drive the ball to
every inch of the field throws receivers open with a natural feel for accuracy large framed  sturdy passer sees the entire field and stands tall in the pocket to allow
routes to develop comfortable making high to low reads  resetting his eyes on the move productive on throws 20 plus yards  45 6 percent completions  14
touchdowns  one interception  plays poised and confident  showing improved reaction to pressure as the season progressed at his best in high pressure situations 
completing 71 4 percent of passes with 12 3 yards per attempt  four touchdown passes and zero interceptions in one score situations in the fourth quarter not a
nimble athlete  but coordinated with his pocket movements able to fire strikes on the move without sacrificing placement remarkable production in 2018 
becoming only the sixth FBS player to throw for 50 touchdowns in a single season   his 54 career touchdown passes ranks fourth best in Ohio State history ","Outstanding fastball  but needs improved touch on layered throws to put the ball between levels of the defense busy lower body  often throwing
with a wide base or flat feet bad habit of abandoning his base instead of stepping into the rush pocket presence showed steady improvement  but he is still on the
ground level long  lean lower body  which works against him when attempting to evade pocket pressure not a graceful scrambler and lacks creative mobility guilty
of staring down targets  forecasting throws to defenders with his big body and eyes timing as a passer lacks sophistication  dumping it off too quickly or holding the
ball too long doesn t break tackles and not a powerful finisher like his size suggests  more likely to brace for contact than lower his pads into contact  only one
season of starting experience ",dwayne haskins,dwayne haskins-QB,41897.0,dwayne haskins,QB,-0.35677545764703844,special arm talent long levered efficient load fire release ball exploding hand unforced velocity drive ball every inch field throw receiver open natural feel accuracy large framed sturdy passer see entire field stand tall pocket allow route develop comfortable making high low read resetting eye move productive throw plus yard percent completion touchdown one interception play poised confident showing improved reaction pressure season progressed best high pressure situation completing percent pass yard per attempt four touchdown pass zero interception one score situation fourth quarter nimble athlete coordinated pocket movement able fire strike move without sacrificing placement remarkable production becoming sixth fbs player throw touchdown single season career touchdown pass rank fourth best ohio state history,outstanding fastball need improved touch layered throw put ball level defense busy lower body often throwing wide base flat foot bad habit abandoning base instead stepping rush pocket presence showed steady improvement still ground level long lean lower body work attempting evade pocket pressure graceful scrambler lack creative mobility guilty staring target forecasting throw defender big body eye timing passer lack sophistication dumping quickly holding ball long break tackle powerful finisher like size suggests likely brace contact lower pad contact one season starting experience,special arm talent long levered efficient load fire release ball exploding hand unforced velocity drive ball every inch field throw receiver open natural feel accuracy large framed sturdy passer see entire field stand tall pocket allow route develop comfortable making high low read resetting eye move productive throw plus yard percent completion touchdown one interception play poised confident showing improved reaction pressure season progressed best high pressure situation completing percent pass yard per attempt four touchdown pass zero interception one score situation fourth quarter nimble athlete coordinated pocket movement able fire strike move without sacrificing placement remarkable production becoming sixth fbs player throw touchdown single season career touchdown pass rank fourth best ohio state history outstanding fastball need improved touch layered throw put ball level defense busy lower body often throwing wide base flat foot bad habit abandoning base instead stepping rush pocket presence showed steady improvement still ground level long lean lower body work attempting evade pocket pressure graceful scrambler lack creative mobility guilty staring target forecasting throw defender big body eye timing passer lack sophistication dumping quickly holding ball long break tackle powerful finisher like size suggests likely brace contact lower pad contact one season starting experience,"['lower body', 'touchdown pass', 'bad habit', 'allow route', 'ball level', 'ball long', 'break tackle', 'career touchdown', 'comfortable making', 'completing percent']",desmond ridder-QB,0.4917,jordan love-QB,0.4348,joe milton-QB,0.4204,caleb williams-QB,0.4006,jacob eason-QB,0.3134,desmond ridder-QB,-0.5463057237405397,jordan love-QB,1.2480181349771273,joe milton-QB,0.13850937520070142,caleb williams-QB,0.23399380044030252,jacob eason-QB,-0.05,2.0609,0.19909603499228087
1,1.0,KYLER MURRAY,2019,QB,"Boasts a whip of an arm with the velocity to deliver lasers quick release  using various arm angles naturally accurate  regardless if throwing with a firm
base or off platform throws a catchable ball and his passes arrive with touch on target deep ball  dropping the ball over coverage and in the bucket dynamic
athlete with instant speed sudden feet in the pocket to elude rushers patient behind the line of scrimmage with innate instincts to sense pressure  falling back on
his athleticism only when necessary confident competitor and small window throws don t intimidate him incredibly productive 2018 season  leading the nation in
total yards  school record 5 362   points responsible  342   yards per completion  16 8  and yards per pass attempt  FBS record 11 6  ","Undersized   short and lacks ideal bulk on his frame stares down receivers and needs to be quicker eliminating things mid read inefficient
progressions disrupt route timing doesn t always locate all 11 defenders ball placement is above average  but there is room for improvement  throwing to the
correct shoulder  away from trouble  etc   holds the ball like a briefcase when scrambling and ball security needs improvement unproven bouncing back from
physical hits and durability concerns will always be there due to his size and lack of body armor needs to prove that he has the maturity for the NFL   suspended the
opening drive vs  Baylor  September 2018  for being late to practice baseball will always be a fallback option for him only one season of high level production ",kyler murray,kyler murray-QB,38334.0,kyler murray,QB,1.362172292565416,boast whip arm velocity deliver laser quick release using various arm angle naturally accurate regardless throwing firm base platform throw catchable ball pass arrive touch target deep ball dropping ball coverage bucket dynamic athlete instant speed sudden foot pocket elude rusher patient behind line scrimmage innate instinct sense pressure falling back athleticism necessary confident competitor small window throw intimidate incredibly productive season leading nation total yard school record point responsible yard per completion yard per pas attempt fbs record,undersized short lack ideal bulk frame stare receiver need quicker eliminating thing mid read inefficient progression disrupt route timing always locate defender ball placement average room improvement throwing correct shoulder away trouble etc hold ball like briefcase scrambling ball security need improvement unproven bouncing back physical hit durability concern always due size lack body armor need prove maturity nfl suspended opening drive baylor september late practice baseball always fallback option one season high level production,boast whip arm velocity deliver laser quick release using various arm angle naturally accurate regardless throwing firm base platform throw catchable ball pass arrive touch target deep ball dropping ball coverage bucket dynamic athlete instant speed sudden foot pocket elude rusher patient behind line scrimmage innate instinct sense pressure falling back athleticism necessary confident competitor small window throw intimidate incredibly productive season leading nation total yard school record point responsible yard per completion yard per pas attempt fbs record undersized short lack ideal bulk frame stare receiver need quicker eliminating thing mid read inefficient progression disrupt route timing always locate defender ball placement average room improvement throwing correct shoulder away trouble etc hold ball like briefcase scrambling ball security need improvement unproven bouncing back physical hit durability concern always due size lack body armor need prove maturity nfl suspended opening drive baylor september late practice baseball always fallback option one season high level production,"['yard per', 'arm angle', 'away trouble', 'ball placement', 'ball security', 'body armor', 'catchable ball', 'completion yard', 'correct shoulder', 'arm velocity']",shea patterson-QB,0.5776,ej perry-QB,0.5738,cj stroud-QB,0.375,drew lock-QB,0.3542,trevor lawrence-QB,0.3378,shea patterson-QB,-0.05,ej perry-QB,-0.05,cj stroud-QB,1.9025911480331283,drew lock-QB,0.023179795445553923,trevor lawrence-QB,1.1995551506958915,2.2184,0.48202384329440606
2,2.0,DREW LOCK,2019,QB,"Blessed with a golden arm and easy velocity football explodes coming out of his hand with a quick  compact release easily adjusts his arm angles
without sacrificing ball speed coordinated  quick footed athlete  using his mobility to move the pocket or pick up chunk yards NFL frame with room to add more
bulk timing patience to allow routes to develop trusts his arm talent to make tight window and  faith  throws matured football intelligence and hunger for the
game three year team captain and handles himself with a calm  commanding presence productive resume and starting experience ","Inconsistent intermediate touch and downfield accuracy quick to abandon his mechanics and rely on his arm to compensate  leading to erratic
placement cluttered footwork under pressure  often backpedaling to evade locks onto his preferred target and needs to mature his eye use and vision too willing
to test heavy coverage  making it tough to trust his decision making effectiveness plummets when the design of the play breaks down and doesn t fully use his
athleticism to extend plays small hands and ball security needs to improve when scrambling  as he holds the football away from his body like a dirty diaper  six
fumbles in 2018  owns a 21 25 record   457  as a collegiate starter  including an 11 20 record   355  in SEC play and 1 9 record   100  vs  ranked opponents ",drew lock,drew lock-QB,39517.0,drew lock,QB,0.023179795445553923,blessed golden arm easy velocity football explodes coming hand quick compact release easily adjusts arm angle without sacrificing ball speed coordinated quick footed athlete using mobility move pocket pick chunk yard nfl frame room add bulk timing patience allow route develop trust arm talent make tight window faith throw matured football intelligence hunger game three year team captain handle calm commanding presence productive resume starting experience,inconsistent intermediate touch downfield accuracy quick abandon mechanic rely arm compensate leading erratic placement cluttered footwork pressure often backpedaling evade lock onto preferred target need mature eye use vision willing test heavy coverage making tough trust decision making effectiveness plummet design play break fully use athleticism extend play small hand ball security need improve scrambling hold football away body like dirty diaper six fumble owns record collegiate starter including record sec play record ranked opponent,blessed golden arm easy velocity football explodes coming hand quick compact release easily adjusts arm angle without sacrificing ball speed coordinated quick footed athlete using mobility move pocket pick chunk yard nfl frame room add bulk timing patience allow route develop trust arm talent make tight window faith throw matured football intelligence hunger game three year team captain handle calm commanding presence productive resume starting experience inconsistent intermediate touch downfield accuracy quick abandon mechanic rely arm compensate leading erratic placement cluttered footwork pressure often backpedaling evade lock onto preferred target need mature eye use vision willing test heavy coverage making tough trust decision making effectiveness plummet design play break fully use athleticism extend play small hand ball security need improve scrambling hold football away body like dirty diaper six fumble owns record collegiate starter including record sec play record ranked opponent,"['allow route', 'angle without', 'arm angle', 'arm talent', 'away body', 'ball security', 'ball speed', 'chunk yard', 'compact release', 'decision making']",daniel jones-QB,0.3958,justin herbert-QB,0.3606,kyler murray-QB,0.3542,brett rypien-QB,0.3315,trevor lawrence-QB,0.2832,daniel jones-QB,1.0211854149756356,justin herbert-QB,2.5113109895394388,kyler murray-QB,1.362172292565416,brett rypien-QB,0.004727306963738961,trevor lawrence-QB,1.1995551506958915,1.7252999999999998,1.2366118802744477
3,3.0,DANIEL JONES,2019,QB,"Tall  average sized frame quick trigger to read and fire recognizes coverage assignments and finds the out has a pre snap plan slightly aboveaverage arm strength understands placement on downfield routes  posts  corners  etc    setting the school record with 10 career touchdown passes of 50 plus
yards places the ball where his receiver can attack and make a move  holds the Duke career record with a 26 3 completion to interception ratio  not a twitchy
athlete  but mobility is an asset  comfortable throwing off platform  excellent pocket movement  stepping up and keeping his eyes elevated stronger and tougher
than he looks to brush off contact   missed only two games following left shoulder surgery  September 2018  graduated with a degree in economics  December
2018  two time team captain with  impeccable character   according to Cutcliffe ","Eye manipulation and internal clock are undeveloped needs to find better balance between not rushing his process  but also playing with
urgency caught staring down routes  leading defenders to the target still finding his touch as a passer deep ball timing is an issue  increasing the difficulty
level lacks elite arm strength to easily add extra RPMs needs to take better care of the football mild mannered personality and still finding his voice as a
leader pedestrian career production with 59 6 percent completions and a 17 19 record as a starter   never earned All ACC honors ",daniel jones,daniel jones-QB,39395.0,daniel jones,QB,1.0211854149756356,tall average sized frame quick trigger read fire recognizes coverage assignment find pre snap plan slightly aboveaverage arm strength understands placement downfield route post corner etc setting school record career touchdown pass plus yard place ball receiver attack make move hold duke career record completion interception ratio twitchy athlete mobility asset comfortable throwing platform excellent pocket movement stepping keeping eye elevated stronger tougher look brush contact missed two game following left shoulder surgery september graduated degree economics december two time team captain impeccable character according cutcliffe,eye manipulation internal clock undeveloped need find better balance rushing process also playing urgency caught staring route leading defender target still finding touch passer deep ball timing issue increasing difficulty level lack elite arm strength easily add extra rpm need take better care football mild mannered personality still finding voice leader pedestrian career production percent completion record starter never earned acc honor,tall average sized frame quick trigger read fire recognizes coverage assignment find pre snap plan slightly aboveaverage arm strength understands placement downfield route post corner etc setting school record career touchdown pass plus yard place ball receiver attack make move hold duke career record completion interception ratio twitchy athlete mobility asset comfortable throwing platform excellent pocket movement stepping keeping eye elevated stronger tougher look brush contact missed two game following left shoulder surgery september graduated degree economics december two time team captain impeccable character according cutcliffe eye manipulation internal clock undeveloped need find better balance rushing process also playing urgency caught staring route leading defender target still finding touch passer deep ball timing issue increasing difficulty level lack elite arm strength easily add extra rpm need take better care football mild mannered personality still finding voice leader pedestrian career production percent completion record starter never earned acc honor,"['arm strength', 'ball receiver', 'ball timing', 'better care', 'care football', 'career production', 'career record', 'career touchdown', 'comfortable throwing', 'deep ball']",mac jones-QB,0.5595,jalen hurts-QB,0.4225,kyle trask-QB,0.4206,drew lock-QB,0.3958,tua tagovailoa-QB,0.3757,mac jones-QB,0.18623835914147246,jalen hurts-QB,1.704296627499469,kyle trask-QB,0.007803704902768358,drew lock-QB,0.023179795445553923,tua tagovailoa-QB,1.7478104034446007,2.1741,0.6868933613687367
4,4.0,WILL GRIER,2019,QB,"Balanced steps and delivery efficient load and fire throwing motion good enough arm strength and throws a pretty deep ball puts the ball in a place
where his receivers can catch and run processes things quickly to make snap decisions nimble athlete and floats well to avoid the rush smart scrambler and stays
composed when the play breaks down was given freedom to make checks at the line of scrimmage based on pre snap reads doesn t lack for confidence and wellliked by his teammates and coaches at West Virginia married with a family and more mature than the average prospect due to his life experiences graduated with
his degree in multidisciplinary studies  December 2017  20 7 career record as a starter leaves Morgantown No  2 in school history in touchdown passes  71  and
completion percentage  65 7 percent  ","Makes reckless decisions as a passer more comfortable making reads pre snap rather than post snap sloppy base mechanics  throwing on his toes
and falling away from his target lacks zip on throws that have an expiring window keeps his eyes downfield  but often at the expense of not seeing the rush  even in
his direct line of sight holds the ball too long and takes unnecessary hits holds the ball nonchalantly away from his body  leading to ball security concerns doesn t
have an ideal body type for the NFL decision making will be questioned following his year long PED suspension  October 2015  for taking a banned over the counter
supplement older prospect and will be 24 years old on draft weekend ",will grier,will grier-QB,38265.0,will grier,QB,0.01410020986577018,balanced step delivery efficient load fire throwing motion good enough arm strength throw pretty deep ball put ball place receiver catch run process thing quickly make snap decision nimble athlete float well avoid rush smart scrambler stay composed play break given freedom make check line scrimmage based pre snap read lack confidence wellliked teammate coach west virginia married family mature average prospect due life experience graduated degree multidisciplinary study december career record starter leaf morgantown school history touchdown pass completion percentage percent,make reckless decision passer comfortable making read pre snap rather post snap sloppy base mechanic throwing toe falling away target lack zip throw expiring window keep eye downfield often expense seeing rush even direct line sight hold ball long take unnecessary hit hold ball nonchalantly away body leading ball security concern ideal body type nfl decision making questioned following year long ped suspension october taking banned counter supplement older prospect year old draft weekend,balanced step delivery efficient load fire throwing motion good enough arm strength throw pretty deep ball put ball place receiver catch run process thing quickly make snap decision nimble athlete float well avoid rush smart scrambler stay composed play break given freedom make check line scrimmage based pre snap read lack confidence wellliked teammate coach west virginia married family mature average prospect due life experience graduated degree multidisciplinary study december career record starter leaf morgantown school history touchdown pass completion percentage percent make reckless decision passer comfortable making read pre snap rather post snap sloppy base mechanic throwing toe falling away target lack zip throw expiring window keep eye downfield often expense seeing rush even direct line sight hold ball long take unnecessary hit hold ball nonchalantly away body leading ball security concern ideal body type nfl decision making questioned following year long ped suspension october taking banned counter supplement older prospect year old draft weekend,"['hold ball', 'pre snap', 'arm strength', 'ball long', 'ball security', 'base mechanic', 'based pre', 'body type', 'career record', 'catch run']",brett rypien-QB,0.4065,james morgan-QB,0.3667,kaleb eleby-QB,0.312,aidan oconnell-QB,0.2991,desmond ridder-QB,0.2906,brett rypien-QB,0.004727306963738961,james morgan-QB,-0.05,kaleb eleby-QB,-0.05,aidan oconnell-QB,-0.280211639560125,desmond ridder-QB,-0.5463057237405397,1.6748999999999998,-0.16393879899138716
5,5.0,RYAN FINLEY,2019,QB,"Tall passer with an over the top delivery calm in the pocket  feels the rush and makes throws while staring down the gun barrel efficient with his
reads  showing matured eye use comfortable making accurate  layered throws between levels of the defense anticipates well and delivers before the receiver is out
 5 
of his break not a threat with his legs  but he isn t a statue either and is comfortable making throws on the move senior captain led the ACC in passing in 2018 and
was one of only three FBS passers with 3 800 plus passing yards and 300 plus completions holds three academic degrees  graduated magna cum laude  3 8 GPA 
from Boise State with a degree in psychology  May 2016   graduated from NC State  3 7 GPA  with his master s in liberal studies  May 2018  ","Average arm strength and lack of zip is noticeable accuracy falls off when forced to shuffle his feet or quicken his process bad habit of stubbornly
trying to sneak throws to covered reads often panics when asked to improvise when the play design falls apart spotty pre snap reads  not accounting for the blitz or
running into the defense without numbers takes too many sacks due to his lack of escapability runs  scared  according to his coaches pegged as
 overcompetitive  by some of his teammates  which will rub some the wrong way not considered a character risk off the field  but was arrested  April 2015  and
charged with two misdemeanors for minor in possession of an alcoholic beverage and running from police stayed healthy the past three seasons at NC State  but
suffered two significant injuries at Boise State  tendinitis in his throwing  right  shoulder forced surgery  August 2013   broken right ankle  September 2015  older
prospect and will turn 25 years old as an NFL rookie ",ryan finley,ryan finley-QB,46426.0,ryan finley,QB,0.008610757116644937,tall passer top delivery calm pocket feel rush make throw staring gun barrel efficient read showing matured eye use comfortable making accurate layered throw level defense anticipates well delivers receiver break threat leg statue either comfortable making throw move senior captain led acc passing one three fbs passer plus passing yard plus completion hold three academic degree graduated magna cum laude gpa boise state degree psychology may graduated state gpa master liberal study may,average arm strength lack zip noticeable accuracy fall forced shuffle foot quicken process bad habit stubbornly trying sneak throw covered read often panic asked improvise play design fall apart spotty pre snap read accounting blitz running defense without number take many sack due lack escapability run scared according coach pegged overcompetitive teammate rub wrong way considered character risk field arrested april charged two misdemeanor minor possession alcoholic beverage running police stayed healthy past three season state suffered two significant injury boise state tendinitis throwing right shoulder forced surgery august broken right ankle september older prospect turn year old nfl rookie,tall passer top delivery calm pocket feel rush make throw staring gun barrel efficient read showing matured eye use comfortable making accurate layered throw level defense anticipates well delivers receiver break threat leg statue either comfortable making throw move senior captain led acc passing one three fbs passer plus passing yard plus completion hold three academic degree graduated magna cum laude gpa boise state degree psychology may graduated state gpa master liberal study may average arm strength lack zip noticeable accuracy fall forced shuffle foot quicken process bad habit stubbornly trying sneak throw covered read often panic asked improvise play design fall apart spotty pre snap read accounting blitz running defense without number take many sack due lack escapability run scared according coach pegged overcompetitive teammate rub wrong way considered character risk field arrested april charged two misdemeanor minor possession alcoholic beverage running police stayed healthy past three season state suffered two significant injury boise state tendinitis throwing right shoulder forced surgery august broken right ankle september older prospect turn year old nfl rookie,"['comfortable making', 'ankle september', 'anticipates well', 'arm strength', 'bad habit', 'average arm', 'broken right', 'eye use', 'fall apart', 'gun barrel']",easton stick-QB,0.3734,will grier-QB,0.2341,anthony gordon-QB,0.2029,trace mcsorley-QB,0.1588,gardner minshew-QB,0.1579,easton stick-QB,0.049953166237566196,will grier-QB,0.01410020986577018,anthony gordon-QB,-0.05,trace mcsorley-QB,0.0034126998519196324,gardner minshew-QB,0.25137397898509967,1.1271,0.0461735954404366
6,6.0,JARRETT STIDHAM,2019,QB,"Well built frame with room to get stronger above average arm strength able to add RPMs to thread the needle on tight window throws his tape is
littered with examples of correct placement throws holds the Auburn record for consecutive pass attempts  162  without an interception smooth  repeatable
throwing mechanics strong striding athlete to take the yardage when it is there outstanding finishing toughness as a runner  lowering his shoulder and driving
forward moves well in the pocket and plays with a sense of control graduated with his bachelor s degree  May 2018  and started work on his master s named a
2018 team captain  and his leadership skills grew over his time at Auburn ","Doesn t trust his protection and allows pressure  real or imagined  to affect his decision making drops his eyes or eagerly gets rid of the football and
would benefit from added patience to allow routes to develop needs to better anticipate and quicken his trigger bad habit of leading receivers too far on vertical
throws played in two college offenses that emphasized one read plays and didn t ask him to make whole field reads tendency to run leads to more hits and
potential injuries   played through a partially torn left  non throwing  labrum  September 2017   which required surgery  January 2018  and limited him during spring
practice  suffered a broken right ankle  November 2015  in his final game at Baylor  requiring surgery  broke his right hand  October 2014  and required surgery 
missing a few games his senior year in high school ",jarrett stidham,jarrett stidham-QB,13725.0,jarrett stidham,QB,0.0012534748151248856,well built frame room get stronger average arm strength able add rpm thread needle tight window throw tape littered example correct placement throw hold auburn record consecutive pas attempt without interception smooth repeatable throwing mechanic strong striding athlete take yardage outstanding finishing toughness runner lowering shoulder driving forward move well pocket play sense control graduated bachelor degree may started work master named team captain leadership skill grew time auburn,trust protection allows pressure real imagined affect decision making drop eye eagerly get rid football would benefit added patience allow route develop need better anticipate quicken trigger bad habit leading receiver far vertical throw played two college offense emphasized one read play ask make whole field read tendency run lead hit potential injury played partially torn left non throwing labrum september required surgery january limited spring practice suffered broken right ankle november final game baylor requiring surgery broke right hand october required surgery missing game senior year high school,well built frame room get stronger average arm strength able add rpm thread needle tight window throw tape littered example correct placement throw hold auburn record consecutive pas attempt without interception smooth repeatable throwing mechanic strong striding athlete take yardage outstanding finishing toughness runner lowering shoulder driving forward move well pocket play sense control graduated bachelor degree may started work master named team captain leadership skill grew time auburn trust protection allows pressure real imagined affect decision making drop eye eagerly get rid football would benefit added patience allow route develop need better anticipate quicken trigger bad habit leading receiver far vertical throw played two college offense emphasized one read play ask make whole field read tendency run lead hit potential injury played partially torn left non throwing labrum september required surgery january limited spring practice suffered broken right ankle november final game baylor requiring surgery broke right hand october required surgery missing game senior year high school,"['required surgery', 'allow route', 'arm strength', 'attempt without', 'average arm', 'bad habit', 'broken right', 'built frame', 'college offense', 'consecutive pas']",tua tagovailoa-QB,0.3934,devin leary-QB,0.3247,zach wilson-QB,0.2884,daniel jones-QB,0.274,mac jones-QB,0.2659,tua tagovailoa-QB,1.7478104034446007,devin leary-QB,-0.05,zach wilson-QB,-0.8756026352046127,daniel jones-QB,1.0211854149756356,mac jones-QB,0.18623835914147246,1.5464,0.4838045758672642
7,7.0,TYREE JACKSON,2019,QB,"Tall framed passer with adequate body thickness rocket launcher for a right arm with the power in his delivery to zip frozen ropes effortlessly
unleashes his deep ball small windows don t intimidate him  trusting his arm strength throws well on the run with the mobility to efficiently run RPO style plays or
boots improved downfield touch to drop the ball over the shoulder of his vertical receiver graduated with his degree in social sciences  December 2018  set a
school record with 35 total touchdowns  28 passing  7 rushing  in 2018 ","Has a hose  but inconsistent direction accuracy and touch run hot cold  dropping the ball in the bucket one play and missing an open flat target the
next needs to develop a better feel for his change up instead of relying on his 100 MPH fastball straight legged  heavy mechanics with see saw shoulders in his
delivery his load and fire motion is longer than ideal stays on his initial read too long and doesn t anticipate passing windows late to recognize extra
pressures not a nimble athlete and struggles to evade in the pocket history of left knee issues  wears a brace   including a dislocated knee cap  November 2014 
and a sprain  September 2017  that sidelined him four games as a sophomore ",tyree jackson,tyree jackson-QB,,,,-0.05,tall framed passer adequate body thickness rocket launcher right arm power delivery zip frozen rope effortlessly unleashes deep ball small window intimidate trusting arm strength throw well run mobility efficiently run rpo style play boot improved downfield touch drop ball shoulder vertical receiver graduated degree social science december set school record total touchdown passing rushing,hose inconsistent direction accuracy touch run hot cold dropping ball bucket one play missing open flat target next need develop better feel change instead relying mph fastball straight legged heavy mechanic see saw shoulder delivery load fire motion longer ideal stay initial read long anticipate passing window late recognize extra pressure nimble athlete struggle evade pocket history left knee issue wear brace including dislocated knee cap november sprain september sidelined four game sophomore,tall framed passer adequate body thickness rocket launcher right arm power delivery zip frozen rope effortlessly unleashes deep ball small window intimidate trusting arm strength throw well run mobility efficiently run rpo style play boot improved downfield touch drop ball shoulder vertical receiver graduated degree social science december set school record total touchdown passing rushing hose inconsistent direction accuracy touch run hot cold dropping ball bucket one play missing open flat target next need develop better feel change instead relying mph fastball straight legged heavy mechanic see saw shoulder delivery load fire motion longer ideal stay initial read long anticipate passing window late recognize extra pressure nimble athlete struggle evade pocket history left knee issue wear brace including dislocated knee cap november sprain september sidelined four game sophomore,"['arm power', 'arm strength', 'athlete struggle', 'ball bucket', 'better feel', 'deep ball', 'downfield touch', 'drop ball', 'dropping ball', 'four game']",jacob eason-QB,0.4487,brian lewerke-QB,0.4004,jalen hurts-QB,0.3789,justin herbert-QB,0.3436,sam ehlinger-QB,0.3276,jacob eason-QB,-0.05,brian lewerke-QB,-0.05,jalen hurts-QB,1.704296627499469,justin herbert-QB,2.5113109895394388,sam ehlinger-QB,-0.15803156031251459,1.8992,0.744744265483846
8,8.0,GARDNER MINSHEW,2019,QB,"Natural  quick mechanics from his footwork to his delivery disciplined eyes  sees the whole field and processes things quickly accurate within the WSU
offense and always aware of his outlets large hands to grip and get the ball out quickly calm demeanor and plays with efficient rhythm comfortable throwing from
a confined pocket  but also able to reset and find second chance throws engineered three fourth quarter game winning drives in 2018 charismatic and his best
traits are his  presence  and  leadership qualities   according to Leach graduated with his degree in communications  December 2017  at East Carolina awesome
production in 2018  leading the FBS in passing yards per game  367 6  and finishing third in completion percentage  70 7  ","Pressure will disrupt his placement and timing can make all the throws  but doesn t have a power arm mechanics tend to break down off platform 
throwing off his accuracy shined in a simplified spread system that emphasized quick reads and shorter routes  ranked 67th in the FBS with 7 22 yards per pass
attempt in 2018  learning a full playbook and verbiage will take time in the NFL shorter than ideal only one season as a full time starter and impressive production ",gardner minshew,gardner minshew-QB,41401.0,gardner minshew,QB,0.25137397898509967,natural quick mechanic footwork delivery disciplined eye see whole field process thing quickly accurate within wsu offense always aware outlet large hand grip get ball quickly calm demeanor play efficient rhythm comfortable throwing confined pocket also able reset find second chance throw engineered three fourth quarter game winning drive charismatic best trait presence leadership quality according leach graduated degree communication december east carolina awesome production leading fbs passing yard per game finishing third completion percentage,pressure disrupt placement timing make throw power arm mechanic tend break platform throwing accuracy shined simplified spread system emphasized quick read shorter route ranked fbs yard per pas attempt learning full playbook verbiage take time nfl shorter ideal one season full time starter impressive production,natural quick mechanic footwork delivery disciplined eye see whole field process thing quickly accurate within wsu offense always aware outlet large hand grip get ball quickly calm demeanor play efficient rhythm comfortable throwing confined pocket also able reset find second chance throw engineered three fourth quarter game winning drive charismatic best trait presence leadership quality according leach graduated degree communication december east carolina awesome production leading fbs passing yard per game finishing third completion percentage pressure disrupt placement timing make throw power arm mechanic tend break platform throwing accuracy shined simplified spread system emphasized quick read shorter route ranked fbs yard per pas attempt learning full playbook verbiage take time nfl shorter ideal one season full time starter impressive production,"['yard per', 'ball quickly', 'also able', 'comfortable throwing', 'completion percentage', 'confined pocket', 'chance throw', 'find second', 'fourth quarter', 'game winning']",caleb williams-QB,0.311,drake maye-QB,0.3062,bo nix-QB,0.2486,sam howell-QB,0.2166,joe milton-QB,0.201,caleb williams-QB,0.23399380044030252,drake maye-QB,0.23335525824959,bo nix-QB,1.0016382599472051,sam howell-QB,-0.6610267601169827,joe milton-QB,0.13850937520070142,1.2833999999999999,0.2165300854058254
